Threshold,Baseline,MDNet,MDNet VOT bb16,MDNet VOT bb32,MDNet DAVIS bb16,MDNet DAVIS bb32,MDNet DAVIS bb64,Hourglass w/ Parent Network 1HG,Hourglass w/ Parent Network 1HG x2 s5,Hourglass w/o Parent Network 1HG,Hourglass w/o Parent Network 2HG,Hourglass w/o Parent Network 1HG x2 sigma 5,Hourglass w/o Parent Network 2HG x2 sigma5,Hourglass Online Training,ResNet101 sigma40,ResNet101 sigma40 + Temporal Kalman Filter,ResNet101 sigma20,ResNet50 sigma40,"ResNet50 Multiscale sigma96,48,24",Features ResNet Basic metriceuclidean patchsize1,Features ResNet Basic metriceuclidean patchsize3,Features ResNet Basic metriceuclidean patchsize5,Features ResNet Basic metriccosine patchsize1,Features ResNet Basic metriccosine patchsize3,Features ResNet Basic metriccosine patchsize5,Features Metric Learning (480p) Basic metriceuclidean patchsize1,Features Metric Learning (480p) Basic metriceuclidean patchsize3,Features Metric Learning (480p) Basic metriceuclidean patchsize5,Features Metric Learning (480p) Basic metriccosine patchsize1,Features Metric Learning (480p) Basic metriccosine patchsize3,Features Metric Learning (480p) Basic metriccosine patchsize5,Features Metric Learning (320p) Basic metriceuclidean patchsize1,Features Metric Learning (320p) Basic metriceuclidean patchsize3,Features Metric Learning (320p) Basic metriceuclidean patchsize5,Features Metric Learning (320p) Basic metriccosine patchsize1,Features Metric Learning (320p) Basic metriccosine patchsize3,Features Metric Learning (320p) Basic metriccosine patchsize5,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize1,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize3,Features Metric Learning Triplet Loss (480p) D128 Basic metriceuclidean patchsize5,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize1,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize3,Features Metric Learning Triplet Loss (480p) D128 Basic metriccosine patchsize5
82,0.5613064770792519,0.8095860420274826,0.3436137800819451,0.5303323285645937,0.35743697749844305,0.5539321752522524,0.5212998307368857,0.7415761847206109,0.7328610253250468,0.8115093286625227,0.8013677851202612,0.7572310627839055,0.7680666729522577,0.6503773884902974,0.8570081605660452,0.8616215560808895,0.7953564687279374,0.877915100881282,0.9014588428260153,0.5326134478882119,0.5939152332790316,0.6487235493341106,0.6132454087550291,0.6350797368230764,0.6906835398822155,0.6212642917913666,0.7375367604776051,0.7270313011135406,0.6212642917913666,0.7504898008805315,0.7545001032945382,0.6391738841327732,0.7231015669876313,0.712862382632601,0.6391738841327732,0.7518436737661731,0.747803933259026,0.6676997797428273,0.7049889266837134,0.7323237642706174,0.6676997797428273,0.7183664082660779,0.7149550073096124
83,0.5671224833945215,0.8139795448665098,0.34765628794951087,0.534640036863639,0.36246497198951166,0.5641083726704089,0.5302260672629872,0.7436145887533884,0.7337074445411239,0.8125248186224483,0.8018794683849344,0.7599498034291545,0.769172594068227,0.6534963748629616,0.857310048203997,0.8621256631429566,0.7965163868497676,0.8786594156089305,0.902709472147031,0.5385205621541245,0.5958269290532713,0.6542219019189619,0.6213313594385071,0.637519118734588,0.6924439059808207,0.6239272835823756,0.7414940177309223,0.7325889699785286,0.6239272835823756,0.7540841827607618,0.7616382857618487,0.6449496867382021,0.7294623975943064,0.7159670504718141,0.6449496867382021,0.7573477187384584,0.7509003103062039,0.6703096570806455,0.7081751853043797,0.7381437794701999,0.6703096570806455,0.7212565806532168,0.7198982319992091
84,0.5697519696642821,0.8151172562516877,0.35085074222690904,0.5430637761545974,0.366692127938366,0.5700690892155875,0.5370708823533649,0.7469609649063401,0.7357064945096238,0.8142410639141223,0.8030787804918939,0.7612324236486753,0.7713574512255043,0.6541155983166418,0.8584661402282233,0.8628805662377804,0.7974412254248447,0.8790610677170156,0.9032217819663941,0.5411120686132447,0.598712259500037,0.6606897740761003,0.6281525272095013,0.6383684162498993,0.6969106216829272,0.6272731545270341,0.7468755800116375,0.7374201912069018,0.6272731545270341,0.7562993497874095,0.7678082614219897,0.6475886848601552,0.734021710256091,0.7179438662938616,0.6475886848601552,0.7638133468008772,0.7521425780533408,0.6771386863006387,0.7125992796753277,0.7422298573594395,0.6771386863006387,0.722578088865229,0.7232826066105545
85,0.5738175972493165,0.8180717599173477,0.3557114018792299,0.5486718263111748,0.37150112296912313,0.5788776664145628,0.5413960381196775,0.7530469251723508,0.736695868867485,0.8159299409799567,0.8036029676466723,0.7618248152541984,0.7736026978451922,0.6546988162214314,0.8594336541981827,0.8636294809415211,0.7987369010984288,0.8800132789082513,0.9039591823613687,0.5448354769937627,0.604298902318348,0.6655520255030664,0.633379105759867,0.6423374927368359,0.6996649341709236,0.6300278616900378,0.7507376398458974,0.7401960324464427,0.6300278616900378,0.7589261078956795,0.7724067110677005,0.650971925899032,0.7405708339608883,0.7236926617917621,0.650971925899032,0.7674592830759918,0.7578496385359481,0.6827239777873302,0.7191128220368725,0.7434373904383538,0.6827239777873302,0.7278337522694307,0.7266343928609579
86,0.5801936476203486,0.8219779914648822,0.35881044188073624,0.554976863663968,0.3778999246914522,0.5873564444337107,0.549664238493095,0.7540846587885052,0.7392763377917445,0.8168149156655751,0.8045464998825465,0.7621035048172267,0.7751381795573233,0.655419508623709,0.8607831645411352,0.8639634423504428,0.7990342799967532,0.8810539869943298,0.9043347700646402,0.5461439417691902,0.6080705226506027,0.670377808979735,0.6377428683965928,0.6434982119474387,0.7040083397398378,0.6353199030283698,0.7514038170057408,0.7436952576527193,0.6353199030283698,0.7594114839105722,0.7741651747349284,0.6552629142530604,0.7450984694800795,0.7303458407260359,0.6552629142530604,0.7701974532226158,0.7616701013740028,0.6900672977486394,0.7215756897260515,0.7467530772609009,0.6900672977486394,0.7309690597218258,0.7327740204908098
87,0.5827717022441465,0.8259370340922811,0.3642396229161984,0.5586734064617761,0.38841539361905286,0.5930421336865767,0.5578932531707099,0.7559424547259048,0.7408274984444482,0.8181262597068694,0.8063669865532813,0.7624229326675417,0.777135565443673,0.6564063938823718,0.8617374103380826,0.864327413444396,0.7993316588950776,0.8814706371736795,0.904641841839144,0.5482786232317928,0.6105113954750995,0.6733740958347678,0.6411386258286166,0.6458500099327424,0.7059115182921739,0.637769994862858,0.7547533848673247,0.747468535649285,0.637769994862858,0.7635063063986193,0.775807401394683,0.6622080103306942,0.7487477135185195,0.7354963342589694,0.6622080103306942,0.7771399622482549,0.768926566817109,0.6938284113744848,0.7230778428256228,0.7486309045598379,0.6938284113744848,0.7324049064260099,0.7348827365551789
88,0.5846065129058645,0.8278841574942103,0.36636362029941033,0.5646579534433306,0.3987000221217372,0.598774489673579,0.5645045244436956,0.7580958083368795,0.7412747025399468,0.8188010900837102,0.8078978510439121,0.7632569117871271,0.7776344578435863,0.6578337160337292,0.862938975930116,0.8647118469831471,0.7995731757589519,0.8820698071182749,0.9050104841676372,0.5534418715789671,0.614516955546986,0.6762154394148464,0.6491636758076518,0.6464765415405683,0.7102031464387831,0.6413717900009553,0.7574342243771842,0.7537947274710244,0.6413717900009553,0.7672289250039296,0.7768096227987837,0.6683309178650051,0.7531046744761699,0.7410486586105797,0.6683309178650051,0.7799942093598908,0.7747899817950479,0.6967175142008539,0.7253692973576069,0.7507642073722236,0.6967175142008539,0.734016009503989,0.7392522650784544
89,0.5877635078016972,0.8284585326545908,0.3681571538270872,0.5712792327626314,0.4029271093234141,0.607493536319883,0.5728070823065434,0.7596473202854892,0.74308669652685,0.820134526444229,0.8106196268601784,0.7641871041440635,0.7784715397648775,0.6596595086109582,0.8634752175227932,0.8656298686445228,0.7997916118154494,0.8828296244605794,0.905441613244799,0.5571735977908404,0.6174681417425204,0.6791781066278989,0.6533522516781729,0.6477689582259631,0.7154880638511614,0.6470410348499496,0.7620973229961442,0.7593180568272124,0.6470410348499496,0.7708069834326005,0.7833006149667473,0.6733458888173331,0.7598870607089632,0.7432772034116129,0.6733458888173331,0.7852194037568401,0.7785237520266962,0.6995347277178603,0.7281119801958822,0.7524076516784247,0.6995347277178603,0.7375596546144869,0.7416417318948477
90,0.5923311977837006,0.8314548749465748,0.37157560245514815,0.5771704905085744,0.4076140929237358,0.6134877898659326,0.5777681970444557,0.7608979944570923,0.7444895588873779,0.8209938305088655,0.8126913010170772,0.7646405323532219,0.7789492064563838,0.6616392828147916,0.8636431126673566,0.8661889507799752,0.800010047871947,0.8840142009842182,0.9062204459770308,0.5596286450122205,0.6192409383091785,0.6849538047692116,0.6569314635510042,0.6527791179951972,0.717604710632944,0.6500329637086935,0.7665342319453091,0.7635365814277052,0.6500329637086935,0.774661668223718,0.7890222520714218,0.6783145715123913,0.7654559948147817,0.7455679598378988,0.6783145715123913,0.7886916390042668,0.7806962229241076,0.7036584320409462,0.7327607552113541,0.7546393408002896,0.7036584320409462,0.7414928497217146,0.7442413705628522
91,0.5961654308856552,0.8328867290985988,0.37820283819325484,0.5810375144727868,0.4170834667827539,0.6196742016406546,0.585108248160841,0.7614540290531597,0.7453300105822829,0.8220622062465006,0.8140698230437219,0.7651261226162835,0.7800468703127077,0.6642511754218565,0.8638110078119201,0.8666499219888697,0.800277378517132,0.8846055808405191,0.9063793112143073,0.5634737967356465,0.6238035461467125,0.6900750734722725,0.6593408830623773,0.6548018707071414,0.7208292168635815,0.6530671717059485,0.7722580143296381,0.7674839716958576,0.6530671717059485,0.7801627414283399,0.7930421779379689,0.6832224622158831,0.7704274432687216,0.7475092590726792,0.6832224622158831,0.7929439169389002,0.7829286358884583,0.7078535175938101,0.7345750409991029,0.7610018107649452,0.7078535175938101,0.7440227154177075,0.7486417637381705
92,0.5989617571684329,0.8334274089664562,0.38336422648506746,0.590258575714342,0.4239245361554944,0.6268765663163279,0.5913416249176584,0.7621295450651666,0.7459062163475475,0.8230803859403695,0.8144424123676004,0.7663688270718967,0.7835118659801853,0.6657628170849184,0.8639789029564835,0.867102943712812,0.8006242842845336,0.8848823874972866,0.9065132240475801,0.5644283629170599,0.6260964215172641,0.692691853788731,0.6618383308405906,0.6569758216694749,0.7231947751725682,0.656243064455322,0.7768003701415481,0.7708745309727563,0.656243064455322,0.7844664314824146,0.7949842327364459,0.6873551083253572,0.7734082878098825,0.7514758489293449,0.6873551083253572,0.7965614963371602,0.7863438504980976,0.7126013149970001,0.7382061861721717,0.7635008854668984,0.7126013149970001,0.7498340931489159,0.751870398298966
93,0.6031089601709766,0.838542485971574,0.3875184899038667,0.5962842995798308,0.4295780907247383,0.6306013135433327,0.6005357321623365,0.7649218275805346,0.7466286009369931,0.8240203968297499,0.8152274838583375,0.7676697524000223,0.7853670729412114,0.6679146309472871,0.8641955906914561,0.8676009717538087,0.8009266973501702,0.8851591941540543,0.906647136880853,0.5683462669423,0.6290912390804093,0.6970146364341402,0.6665693317820283,0.6618283879314453,0.726224997929823,0.6599939545619815,0.7795928783865659,0.774796456013398,0.6599939545619815,0.788923293685128,0.8038281692903958,0.6908419099664187,0.7750751644450187,0.7566548263616923,0.6908419099664187,0.7977183939270327,0.7902077918093364,0.71510751448455,0.7415521802215369,0.7659419532868633,0.71510751448455,0.753180087198281,0.7542152682941335
94,0.6054189462198667,0.8411472973200804,0.3952256758449838,0.6078835348399677,0.43231060365478213,0.6391633115249901,0.6055813848833764,0.765570016127711,0.749311650702673,0.8252978140021319,0.8176520147703044,0.7683945888323399,0.7890346676027875,0.669114293633995,0.8645342924812337,0.8685669336800373,0.8011178489536457,0.8866528059567912,0.9067810497141258,0.5715569818398364,0.6323944096209402,0.6981179711766783,0.6675385181831722,0.6654785182903524,0.7269136514226686,0.6641015723100219,0.7827447047802923,0.777404115221397,0.6641015723100219,0.7931253579464077,0.8069258472826403,0.6946808150183722,0.7780227941795085,0.7597508353435417,0.6946808150183722,0.801739512328827,0.7925486162011247,0.717029110946491,0.7437529843849465,0.7686418882966655,0.717029110946491,0.7552307777850507,0.7582254023722397
95,0.6076457379792698,0.8430450633379393,0.4044735739031458,0.61576530095529,0.4427519051480542,0.6494091876766122,0.6142816354047076,0.7669982683027238,0.7502384414242679,0.8280381536998908,0.8185086829354181,0.7693461741395933,0.7896070811611291,0.6722993376107503,0.8648583982348875,0.8687552333188066,0.8013090005571211,0.8870571621843608,0.9069149625473987,0.5736652603233378,0.6352738843905865,0.6997953390587429,0.672224406844878,0.6673433915870085,0.728831801538511,0.6663432541701575,0.7861555330077893,0.7818860989613906,0.6663432541701575,0.796422863406793,0.8100524231120414,0.6996408780063894,0.7802354649361039,0.7607536202274816,0.6996408780063894,0.8039991031647161,0.7966468632718069,0.7203281671373227,0.747497539096515,0.7711764836692813,0.7203281671373227,0.7567796761881224,0.7602753208785836
96,0.6151628409672483,0.8471279049300778,0.4090733555429335,0.6227487735810562,0.4466336687802393,0.6579887026284245,0.6222374478779521,0.7681285887076729,0.7506640401926915,0.8294788669614445,0.8189034242410866,0.7711423640995269,0.7907080599466707,0.6764196754305979,0.8650928308047602,0.8689435329575758,0.8015001521605964,0.8874321417603923,0.9075805697103786,0.5773133368389642,0.6391745978420459,0.7036190268866832,0.6767900088643029,0.6699221045150202,0.7327161446159043,0.6710858862713471,0.7926658112435365,0.7862680284695129,0.6710858862713471,0.8036035615175857,0.8149015288263596,0.7040057588316623,0.7839437114345944,0.7638767849819705,0.7040057588316623,0.8086154078505872,0.7985624144375422,0.7242370407021352,0.749601317544829,0.7750434628380474,0.7242370407021352,0.758322247777387,0.7661250760114341
97,0.6168354101414387,0.8511153764623263,0.41694838567873144,0.6279327836862996,0.4571670336517993,0.6632066931963465,0.6312200302769739,0.7697684392283719,0.751410819725722,0.830139997429219,0.819345730923189,0.7725559903421773,0.7916772310412649,0.6777910436624062,0.8653272633746328,0.869131832596345,0.801942927359489,0.8877253448321527,0.9081210998594019,0.5806843001002503,0.6437067318245753,0.7069456098133992,0.6830358294659541,0.67232046202014,0.7333920768764592,0.675788840709982,0.7948448526302144,0.7925934826018889,0.675788840709982,0.8091992310453076,0.8189602721850271,0.7095848903232814,0.786550654637047,0.7694123407440504,0.7095848903232814,0.8113375870014878,0.8002394322928479,0.7256281551191532,0.7509941279202759,0.7765549303217534,0.7256281551191532,0.7605703062315423,0.7673285814075028
98,0.6182785217947177,0.8529933082126127,0.4204104215281779,0.6327917792219206,0.4631337661134428,0.6687217584965527,0.6365498054426451,0.7704469570799204,0.7528638212338591,0.8305116853706948,0.8198899289726908,0.7729119045616368,0.7941402100191726,0.6803802002526572,0.8655683192837049,0.8699713204441822,0.803100289361024,0.888018547903913,0.9087748564804783,0.5820818318360428,0.6467736884866009,0.7104352003921909,0.6860650430938212,0.6754070305028785,0.7361095669980552,0.6785745387819011,0.7986539579284656,0.8003580762294366,0.6785745387819011,0.8138474114764142,0.8245153102830671,0.714412489552788,0.7909754596255167,0.7750159720921965,0.714412489552788,0.8169529107563106,0.8026314741486764,0.7272716285270499,0.752723252791828,0.7796283555548825,0.7272716285270499,0.7622588253393563,0.7681061904885731
99,0.6244667936630546,0.8562492400815512,0.4251220132399823,0.6368332396424168,0.46973569613578003,0.6745347781125275,0.6397376527682469,0.7706503890810853,0.7544715037849884,0.8323905605670182,0.8212059636363146,0.7733061403224385,0.7946266134194319,0.6816906998768257,0.8659684579645817,0.8703248353577707,0.8039313244916869,0.8883587516304651,0.9102597717605437,0.5855495538295834,0.6501714781914227,0.7138872514828724,0.6891941879608933,0.6762447157142425,0.7379261615057146,0.6825719244873065,0.8041761836423983,0.8050707599271966,0.6825719244873065,0.821211054963442,0.828360556395641,0.7181549406616639,0.7969795120855366,0.7764781228372266,0.7181549406616639,0.8199799988934151,0.8051119226732592,0.7333763234517668,0.7568029406397953,0.7829625936921938,0.7333763234517668,0.7655238708723534,0.7727881750875427
100,0.6254539654239453,0.8589094905114636,0.4310190152604344,0.640667996238713,0.4718041081196375,0.6777023877455011,0.6447497699390401,0.7708538210822503,0.7561705684372573,0.8334328522344747,0.823593286619913,0.7747648750577424,0.794964565374479,0.6824398676047552,0.8664675708685978,0.870773067599104,0.8042818660552957,0.8887117784475749,0.9107491626910531,0.5874501495259545,0.6536395590583947,0.7171758897686032,0.6914879312010319,0.6773906260684582,0.7411007275661455,0.6866093367698997,0.8069255442974405,0.8073457746906575,0.6866093367698997,0.8255309850735024,0.8320636080129468,0.7196487571310882,0.800615091721296,0.7774920671335293,0.7196487571310882,0.8217781795396305,0.8065618345753897,0.7376465786020368,0.7583154028525279,0.7846773459408806,0.7376465786020368,0.7665513586469488,0.7745479615138932
101,0.6281347287720157,0.8607424459193004,0.43566590848107195,0.643644362564933,0.4756426065879159,0.686219144324757,0.6477823540704732,0.7710572530834152,0.7569750619742132,0.834560058876118,0.8241746176907714,0.7754308738828138,0.7959445431984606,0.6843161174710151,0.8671275888570131,0.8718633766220456,0.8045903487869188,0.8896134990933464,0.9109664918703712,0.5909449680884687,0.6573074874184949,0.7216885473962733,0.6921141062566241,0.6816085866092024,0.7442090332261123,0.6914960222958715,0.8125570944778413,0.8136901865798408,0.6914960222958715,0.8278274137456244,0.8395382801348844,0.7221561641123828,0.8052522948254153,0.7832477993304887,0.7221561641123828,0.8252018455845574,0.8107658976386095,0.740579595907549,0.7594252579037323,0.7873734020907848,0.740579595907549,0.768533359251909,0.7778144883496404
102,0.6306430214452895,0.8612744439720694,0.4383079342316361,0.6495225132550504,0.47881573037495134,0.6901274947540642,0.6496762071133643,0.7732666132841293,0.7587767278788278,0.8353419670343016,0.8271177044197765,0.7770314759548789,0.796487633200248,0.6868085410143587,0.8674647871279499,0.8723390848673829,0.8048244282141375,0.889831187359816,0.9111838210496893,0.5915601545389549,0.6594853811167487,0.7240708440957432,0.6937877636947577,0.6834957898663411,0.7467774029572216,0.6935900212231179,0.8172510199973331,0.8236470967359654,0.6935900212231179,0.8323838856554127,0.8467481661113814,0.7272204515229601,0.8085873815374308,0.7859494198470114,0.7272204515229601,0.8275695442103644,0.8142044128388645,0.7450676376651046,0.7617601477700117,0.7892592911327739,0.7450676376651046,0.7712078221886163,0.7793385381661802
103,0.6348420500539459,0.8630111246690427,0.4414498063518923,0.6531915779680635,0.4820365275651508,0.6942412570502615,0.652504076844152,0.7738715234831721,0.7592283463234278,0.836201607552589,0.8280872150463565,0.7776604505160001,0.7980708705523253,0.6871865777797262,0.8677641303818419,0.872661423335458,0.805058507641356,0.8900488756262855,0.9116999417716702,0.5961610333651652,0.6608799167265305,0.7252066600754302,0.697033062161211,0.6846546494357337,0.7493291634211814,0.698540325817363,0.8219842142839512,0.8285726734100998,0.698540325817363,0.8372765400879076,0.848921510619402,0.7298960912901412,0.8118247824454095,0.7908289652296535,0.7298960912901412,0.8306840189700555,0.817635751405677,0.7467238159165425,0.7634067293981598,0.7916720722323771,0.7467238159165425,0.7727852538760052,0.7823539120050064
104,0.6381180784230754,0.8652005683413042,0.447471509004298,0.6574576064962505,0.4844817786557267,0.6970480081982553,0.6545506204461276,0.7763984248854646,0.7598918028194014,0.8375080712120261,0.8288317995116028,0.7783605357931676,0.7983152108326736,0.6880784158732414,0.867917472248061,0.8737784089088034,0.8054625774646346,0.8902823537708017,0.9124650572943653,0.5989729057313606,0.662434018497319,0.7280110954410182,0.6996360046840768,0.6888550418398384,0.7509588393289955,0.7012589035032029,0.8263366632538764,0.8330479622035303,0.7008923828884018,0.8414235869069842,0.8547358760178377,0.7308486415186743,0.812979484881935,0.7941648656190223,0.7308486415186743,0.8312769112973627,0.8197300196089848,0.7483315806549211,0.7648878647223135,0.7929524817454253,0.7483315806549211,0.7736069400790642,0.7850877284033113
105,0.6385179572121948,0.8676989322319458,0.4499293635137314,0.6608825473795201,0.48919156920023465,0.6983611445006566,0.6591891799632353,0.7768872747289575,0.7611554882541046,0.8391223675991056,0.8310559314099571,0.778887125216434,0.7985595511130219,0.692431105874093,0.8680708141142802,0.8745222843289708,0.806152578849816,0.8911190349380324,0.9137612764774402,0.6002947900042431,0.6645298123483357,0.7304499091738431,0.7016616997107342,0.6900646564566527,0.7519365150208094,0.7053520083052887,0.8281856736649732,0.8357311492915206,0.7046252641192421,0.8421009173109801,0.8570681212400093,0.7329244317975117,0.8153450364595182,0.7967373333108991,0.7329244317975117,0.834967129482774,0.8216344219518681,0.7504399698145938,0.767146654461486,0.7935983965194136,0.7504399698145938,0.7768338702609678,0.7878989020988968
106,0.6397220757923128,0.8718993315656192,0.45335540949308595,0.6656363741724705,0.49416308896094546,0.703710603512987,0.6650673687368782,0.7784474357426644,0.7618001059875272,0.8397846255269962,0.8316872803051529,0.7797463880688289,0.7993248978072935,0.6938950214217838,0.8682241559804994,0.875222479431396,0.8065857350537051,0.8916931245203948,0.9144784056746043,0.6008969691768784,0.6667367248808583,0.7308619729700433,0.7036964879148139,0.6929445312682235,0.7560017228821084,0.7085461259414676,0.8309979561875637,0.8383482057876753,0.7078193817554211,0.8442464613436794,0.8586970429969776,0.7360336785629673,0.8205285578418738,0.7989551159488714,0.7360336785629673,0.83730929665353,0.8250754264133275,0.7524317368870118,0.7718032505426037,0.7975074505236596,0.7524317368870118,0.7827044162079334,0.7898657041662798
107,0.6427780188036601,0.8738373175539068,0.4608181384843697,0.6684113468778731,0.5010580332136211,0.7066450532730565,0.67043644180512,0.7789872571956645,0.7627273359437391,0.8402151860866539,0.8322791701926427,0.7800152903394337,0.8013109169011998,0.6955336181417936,0.8683774978467186,0.8762624282310443,0.806971585556545,0.8926571224442476,0.9150392853093243,0.6033813754990504,0.668784439436683,0.7322419260322551,0.7048731185078595,0.695242367543347,0.760447013250513,0.7123351929154371,0.8347826012669118,0.841994710474064,0.7116084487293906,0.8492805750983884,0.8636103186826641,0.7406207422469783,0.8233270860262519,0.8024659303704932,0.7406207422469783,0.8424543858191755,0.8272697759345131,0.7553144463052419,0.7754218974951784,0.7991298535885661,0.7553144463052419,0.7841521367770412,0.7925234194952098
108,0.6456181249028343,0.8744840045918078,0.46633439324956943,0.6737312885688436,0.5052910997768698,0.7097242295653791,0.6741662363563355,0.7798386797516541,0.7639606698895844,0.8404829752361722,0.8345192154558753,0.780245193035475,0.8030270039625246,0.6965043139215727,0.8686280804913418,0.8775182079739418,0.8073431792507743,0.8930027355624254,0.915154502919976,0.6045636905797861,0.6708250465788415,0.7349951440510061,0.7071473687392584,0.6956393792892936,0.7636280544885109,0.7160354401122833,0.8385066936231065,0.847578480190424,0.7153086959262368,0.8548891289288645,0.8678457004708465,0.7419650579929037,0.8240071074776747,0.8051656447010939,0.7419650579929037,0.8442919981235375,0.8302675757594365,0.7583632707658018,0.7782598303753832,0.8028805805901015,0.7583632707658018,0.7862540164218947,0.7958668450801296
109,0.6477739424178109,0.8755130187205382,0.4716927431215294,0.6791558256116553,0.5093400876389576,0.7111700454609187,0.6771447800535731,0.782114513707433,0.7644709679816601,0.8407507643856906,0.8353171622155605,0.7804750957315164,0.8035592478318352,0.6975060973887642,0.868989859972969,0.8780691822101226,0.808811398006911,0.8933298749269248,0.9152697205306277,0.60544085431947,0.6731066041393884,0.7381974996440733,0.7089648662726009,0.6960363910352403,0.7656481763361136,0.7170012314776002,0.8445571980482686,0.8531838392532323,0.7162744872915537,0.8565035594006293,0.8694750279841319,0.7457539664147818,0.8263550693494823,0.8071706418995873,0.7457539664147818,0.8482667092749261,0.8319826837694169,0.7605938102576253,0.7810124448655487,0.8048119191184034,0.7605938102576253,0.7897027999248856,0.799769882096845
110,0.6511855172270428,0.8766802216932212,0.48038642448149577,0.6849231569356743,0.5186648486769427,0.7171675362893449,0.679809150638315,0.7827092915338194,0.7653883376682711,0.8416007374708553,0.8356710927934947,0.7821378615599398,0.804995058267451,0.6994307959644128,0.869602119521435,0.8786269860435891,0.8103775712470024,0.8936399665780856,0.9153849381412794,0.6060709779767289,0.674120816040405,0.7402253032963857,0.7108505382550582,0.698044751899281,0.7666438239131056,0.718001786699389,0.8474647991856958,0.8570822272603326,0.7172750425133424,0.8619996829066261,0.8718592835844137,0.7471846547717161,0.828900041651142,0.8095113483577737,0.7471846547717161,0.8504528140193179,0.8343025856005143,0.7617175872834707,0.7843468810392324,0.8062979417793034,0.7617175872834707,0.7937945554578371,0.8016485943899591
111,0.654845326893928,0.8774299037524552,0.48469872783897794,0.6897158295162457,0.5237100612131155,0.7197792969770159,0.6825982053702061,0.7830178643588894,0.7662336531599263,0.8418660340946319,0.8360459848224135,0.7843485144884251,0.8061850310551418,0.7003918404363699,0.8706890683426592,0.8792332715406426,0.811124700336423,0.8939746499107082,0.9155001557519312,0.6098401117885839,0.6756261466926955,0.74444897439746,0.7123381526765742,0.6994895359548576,0.7706137153591831,0.7229290544808548,0.8511688903910002,0.8580387112056312,0.7222023102948082,0.8646200376852108,0.8736630654169475,0.7490706008286308,0.833032623391157,0.8133003229518644,0.7490706008286308,0.8540799187776872,0.8348630085618662,0.7648511212798678,0.7860144191998562,0.809832914548151,0.7648511212798678,0.7953555819222687,0.8041437331328333
112,0.6581214105677743,0.8827187965113156,0.49198533608119727,0.6919695986937949,0.5287106571088973,0.7235483265429652,0.6849789913985369,0.7833264371839596,0.7669587302399634,0.8421313307184085,0.8364274734944074,0.7849770981351917,0.806926787701675,0.7014306265700244,0.8712027927871885,0.8797242379256691,0.8120500539863493,0.894424126680682,0.9156153733625829,0.6119942219370401,0.6788212861233307,0.7458249371788569,0.7151745326950446,0.7023469830619691,0.7722346831609401,0.7251049183027912,0.8530738421989044,0.8595516007348549,0.7243781741167448,0.8671985801986132,0.8752729085411454,0.7527022748960327,0.8346869805910053,0.8177265025950776,0.7527022748960327,0.8562835903129822,0.8377725540146285,0.7677612539444102,0.7881165443638737,0.8122227466114509,0.7677612539444102,0.7975630958189817,0.8083604399606902
113,0.6606271002039737,0.8836739986421113,0.4977286870878854,0.6955724708005744,0.5338668004970554,0.7289249269888775,0.6888236279563579,0.7842109236478824,0.7672807286172363,0.8437025361786346,0.8385152661883339,0.7857762697297679,0.8075785953111633,0.7018245663224406,0.8726116452418902,0.8804137269208594,0.8127190123823482,0.8952461604490515,0.9157620779855062,0.6170475899737575,0.6816955111289398,0.7508809599496982,0.7177384936195687,0.7030630289840375,0.7741141705835541,0.7278999774291596,0.859207411192232,0.8617697006480176,0.727173233243113,0.8695065212000855,0.8791395868661888,0.7541629951368799,0.836076233035698,0.8215709197484067,0.7541629951368799,0.8572740022546554,0.8389611884843099,0.7694283643635396,0.7928003063682384,0.8147385866467157,0.7694283643635396,0.8015212366007965,0.8132432077325075
114,0.664979687033646,0.8853881818893439,0.5037420145681782,0.6993400118275199,0.5393981003928544,0.7351092533461823,0.6919186745447734,0.78473149558054,0.7687720187231096,0.8448290830970016,0.8406423459527707,0.786837612626091,0.8089532168746446,0.7030104999857676,0.8732296592927069,0.8818763735322748,0.8130436975641556,0.8954178222980564,0.9159875093886181,0.6192871926909859,0.6841318428208313,0.7538261775540752,0.7196487129964753,0.7045913693495088,0.7753762265640601,0.7313705015848675,0.8609018445394628,0.8667093730229645,0.730643757398821,0.8730514770977361,0.8814416522493276,0.7575230837142826,0.8392339277700646,0.8230746809020844,0.7575230837142826,0.859293567652302,0.8424808785474288,0.7714995395992725,0.7952446791763638,0.8150904889392526,0.7714995395992725,0.8044657618501995,0.8148047468216139
